id,servico,procedimento,descricao,diponivel,user_id,created_at,updated_at
,145,02.02.09.016-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.018-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.019-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.021-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.022-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.023-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.024-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.025-6,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.026-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.027-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.028-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.029-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.030-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.031-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.032-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.033-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.034-5,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.035-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.09.036-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.001-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.002-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.003-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.004-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.005-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.006-5,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.007-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.008-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.009-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.010-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.011-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.012-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.013-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.014-6,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.015-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.016-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.017-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.018-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.019-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.020-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.021-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.10.022-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.001-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.002-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.003-6,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.004-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.005-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.006-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.007-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.008-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.009-5,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.010-9,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.011-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.012-5,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.013-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.014-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.11.015-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.001-5,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.002-3,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.003-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.004-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.005-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.006-6,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.007-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.008-2,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.009-0,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.02.12.010-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,02.11.04.003-7,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,03.01.04.016-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,05.01.07.002-8,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,05.01.07.003-6,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,05.01.08.003-1,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,145,05.01.08.010-4,Serviço de Diagnóstico por Laboratório Clínico,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.01.06.001-4,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.01.06.002-2,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.01.06.003-0,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.01.06.004-9,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.01.06.005-7,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.02.01.001-0,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.02.01.002-9,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.01.001-4,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.01.002-2,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.001-5,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.002-3,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.003-1,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.004-0,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.005-8,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.006-6,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.007-4,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.008-2,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.009-0,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.03.010-4,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.001-0,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.002-9,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.003-7,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.004-5,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.005-3,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.006-1,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.03.04.008-8,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.06.01.002-3,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,149,05.06.01.005-8,Transplante,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,150,04.18.01.001-3,Cirurgia Vascular,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,150,04.18.01.002-1,Cirurgia Vascular,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,150,04.18.01.003-0,Cirurgia Vascular,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,010 - Exames e,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,015 - Ações pa,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,015 - Ações pa,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.001-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.002-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.003-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.004-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.005-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.006-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.007-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.008-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.009-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.010-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.011-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.012-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.013-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.014-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.015-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.016-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.017-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.018-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.019-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.020-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.021-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.022-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.023-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.024-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.025-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.026-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.027-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.028-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.029-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.030-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.031-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.032-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.033-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.034-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.035-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.036-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.037-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.038-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.039-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.040-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.041-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.042-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.043-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.044-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.045-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.02.06.046-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.06.01.009-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.001-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.002-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.003-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.004-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.005-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.006-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.007-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.008-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.01.009-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.001-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.002-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.003-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.004-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.005-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.006-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.007-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.008-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.009-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.010-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.011-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.02.012-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.03.001-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.03.002-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.03.003-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.03.004-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.03.005-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.001-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.002-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.003-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.004-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.005-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.006-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.007-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.008-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.009-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.04.010-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.05.001-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.05.002-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.05.003-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.05.004-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.06.001-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.06.002-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.06.003-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.07.001-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.07.002-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.07.003-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.07.004-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.08.001-5,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.08.002-3,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.08.003-1,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.08.004-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.09.001-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.09.002-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,02.08.09.003-7,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.001-8,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.002-6,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.003-4,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.004-2,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.005-0,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,151,03.04.09.006-9,Medicina Nuclear,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,03.01.13.003-5,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,03.01.13.004-3,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,03.03.03.008-9,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,03.03.03.009-7,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.04.01.056-3,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.09.05.013-0,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.09.05.014-8,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.09.06.029-1,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.09.07.031-9,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.10.01.019-7,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,153,04.10.01.020-0,Atenção Especializada no Processo Transexualizador,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.02.001-3,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.02.002-1,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.02.003-0,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.02.004-8,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.02.005-6,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,154,05.04.03.002-7,Serviço de Banco de Tecidos,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,03.03.04.011-4,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,04.03.02.001-8,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,04.03.02.002-6,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,04.03.02.003-4,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,04.03.02.004-2,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,155,04.03.02.005-0,Serviço de Traumatologia  Ortopedia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
