id,cid,procedimento,descricao,user_id,diponivel,created_at,updated_at
,W73.7,,Outros Afogamentos e Submersão Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W74.7,,Afogamento e Submersão Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W75.7,,Sufocação e Estrangulamento Acidental na Cama - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W76.7,,Outro Enforcamento e Estrangulamento Acidental - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W77.7,,"Risco a Respiração Devido a Desmoronamento, Queda de Terra e de Outras Substâncias - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W78.7,,Inalação do Conteúdo Gástrico - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W79.7,,Inalação e Ingestão de Alimentos Causando Obstrução do Trato Respiratório - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W80.7,,Inalação e Ingestão de Outros Objetos Causando Obstrução do Trato Respiratório - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W81.7,,Confinado ou Aprisionado em um Ambiente Pobre em Oxigênio - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W83.7,,Outros Riscos Especificados à Respiração - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W84.7,,Riscos Não Especificados à Respiração - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W85.7,,Exposição a Linhas de Transmissão de Corrente Elétrica - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W86.7,,Exposição a Outra Corrente Elétrica Especificada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W87.7,,Exposição a Corrente Elétrica Não Especificada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W88.7,,Exposição a Radiação Ionizante - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W89.7,,Exposição a Fontes Luminosas Artificiais Visíveis ou à Luz Ultravioleta - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W90.7,,Exposição a Outros Tipos de Radiação Não-ionizante - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W91.7,,Exposição a Tipo Não Especificado de Radiação - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W92.7,,Exposição a um Calor Excessivo de Origem Artificial - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W93.7,,Exposição a um Frio Excessivo de Origem Artificial - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W94.7,,"Exposição a Alta, Baixa e a Variações da Pressão Atmosférica - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,W99.7,,Exposição a Outros Fatores Ambientais Artificiais e Aos Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X00.7,,Exposição a Fogo Não-controlado em um Edifício ou Outro Tipo de Construção - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X01.7,,Exposição a Fogo Não-controlado Fora de um Edifício ou de Outro Tipo de Construção - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X02.7,,Exposição a Fogo Controlado em um Edifício ou Outro Tipo de Construção - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X03.7,,Exposição a Fogo Controlado Fora de um Edifício ou de Outro Tipo de Construção - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X04.7,,Exposição a Combustão de Substância Muito Inflamável - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X05.7,,Exposição a Combustão de Roupa de Dormir - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X06.7,,Exposição a Combustão de Outro Tipo de Roupa ou de Acessórios - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X08.7,,"Exposição a Outro Tipo Especificado de Fumaça, Fogo ou Chamas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X09.7,,"Exposição a Tipo Não Especificado de Fumaça, Fogo ou Chamas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X10.7,,"Contato Com Bebidas, Alimentos, Gordura e Óleo de Cozinha Quentes - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X11.7,,Contato Com Água Corrente Quente de Torneira - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X12.7,,Contato Com Outros Líquidos Quentes - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X13.7,,Contato Com Vapor D'água e Com Vapores Quentes - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X14.7,,Contato Com ar e Gases Quentes - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X15.7,,Contato Com Aparelhos Domésticos Quentes - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X16.7,,"Contato Com Aquecedores, Radiadores e Tubulação - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X17.7,,"Contato Com Motores, Máquinas e Ferramentas Quentes - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X18.7,,Contato Com Outros Metais Quentes - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X19.7,,Contato Com Outras Fontes de Calor ou Com Substâncias Quentes Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X20.7,,Contato Com Serpentes e Lagartos Venenosos - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X21.7,,Contato Com Aranhas Venenosas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X22.7,,Contato Com Escorpiões - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X23.7,,"Contato Com Abelhas, Vespas e Vespões - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X24.7,,Contato Com Centopéias e Miriápodes Venenosas (tropicais) - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X25.7,,Contato Com Outros Artrópodes Venenosos - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X26.7,,Contato Com Animais e Plantas Marinhos Venenosos - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X27.7,,Contato Com Outros Animais Venenosos Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X28.7,,Contato Com Outras Plantas Venenosas Especificadas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X29.7,,"Contato Com Animais ou Plantas Venenosos, Sem Especificação - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X30.7,,Exposição a Calor Natural Excessivo - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X31.7,,Exposição a Frio Natural Excessivo - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X32.7,,Exposição à Luz Solar - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X33.7,,Vítima de Raio - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X34.7,,Vítima de Terremoto - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X35.7,,Vítima de Erupção Vulcânica - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X36.7,,"Vítima de Avalanche, Desabamento de Terra e Outros Movimentos da Superfície Terrestre - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X37.7,,Vítima de Tempestade Cataclísmica - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X38.7,,Vítima de Inundação - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X39.7,,Exposição a Outras Forças da Natureza e às Não Especificadas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X40.7,,"Envenenamento (intoxicação) Acidental Por e Exposição a Analgésicos, Antipiréticos e Anti-reumáticos, Não-opiáceos - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X41.7,,"Envenenamento (intoxicação) Acidental Por e Exposição a Anticonvulsivantes (antiepilépticos), Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificadas em Outra Parte - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X42.7,,Envenenamento (intoxicação) Acidental Por e Exposição a Narcóticos e Psicodislépticos (alucinógenos) Não Classificados em Outra Parte - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X43.7,,Envenenamento (intoxicação) Acidental Por e Exposição a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X44.7,,"Envenenamento (intoxicação) Acidental Por e Exposição a Outras Drogas, Medicamentos e Substâncias Biológicas Não Especificadas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X45.7,,Envenenamento (intoxicação) Acidental Por e Exposição ao Álcool - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X46.7,,Envenenamento (intoxicação) Acidental Por e Exposição a Solventes Orgânicos e Hidrocarbonetos Halogenados e Seus Vapores - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X47.7,,Intoxicação Acidental Por e Exposição a Outros Gases e Vapores - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X48.7,,Envenenamento (intoxicação) Acidental Por e Exposição a Pesticidas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X49.7,,Envenenamento (intoxicação) Acidental Por e Exposição a Outras Substâncias Químicas Nocivas e às Não Especificadas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X50.7,,Excesso de Exercícios e Movimentos Vigorosos ou Repetitivos - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X51.7,,Viagem e Movimento - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X52.7,,Estadia Prolongada em Ambiente Agravitacional - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X53.7,,Falta de Alimento - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X54.7,,Falta de Água - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X57.7,,Privação Não Especificada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X58.7,,Exposição a Outros Fatores Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X60.7,,"Auto-intoxicação Por e Exposição, Intencional, a Analgésicos, Antipiréticos e Anti-reumáticos, Não-opiáceos - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X61.7,,"Auto-intoxicação Por e Exposição, Intencional, a Drogas Anticonvulsivantes (antiepilépticos) Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificados em Outra Parte - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X62.7,,"Auto-intoxicação Por e Exposição, Intencional, a Narcóticos e Psicodislépticos (alucinógenos) Não Classificados em Outra Parte - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X63.7,,"Auto-intoxicação Por e Exposição, Intencional, a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X64.7,,"Auto-intoxicação Por e Exposição, Intencional, a Outras Drogas, Medicamentos e Substâncias Biológicas e às Não Especificadas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X65.7,,Auto-intoxicação Voluntária Por Álcool - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X66.7,,"Auto-intoxicação Intencional Por Solventes Orgânicos, Hidrocarbonetos Halogenados e Seus Vapores - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X67.7,,Auto-intoxicação Intencional Por Outros Gases e Vapores - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X68.7,,"Auto-intoxicação Por e Exposição, Intencional, a Pesticidas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X69.7,,"Auto-intoxicação Por e Exposição, Intencional, a Outros Produtos Químicos e Substâncias Nocivas Não Especificadas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X70.7,,"Lesão Autoprovocada Intencionalmente Por Enforcamento, Estrangulamento e Sufocação - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X71.7,,Lesão Autoprovocada Intencionalmente Por Afogamento e Submersão - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X72.7,,Lesão Autoprovocada Intencionalmente Por Disparo de Arma de Fogo de Mão - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X73.7,,"Lesão Autoprovocada Intencionalmente Por Disparo de Espingarda, Carabina, ou Arma de Fogo de Maior Calibre - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X74.7,,Lesão Autoprovocada Intencionalmente Por Disparo de Outra Arma de Fogo e de Arma de Fogo Não Especificada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X75.7,,Lesão Autoprovocada Intencionalmente Por Dispositivos Explosivos - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X76.7,,"Lesão Autoprovocada Intencionalmente Pela Fumaça, Pelo Fogo e Por Chamas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X77.7,,"Lesão Autoprovocada Intencionalmente Por Vapor de Água, Gases ou Objetos Quentes - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X78.7,,Lesão Autoprovocada Intencionalmente Por Objeto Cortante ou Penetrante - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X79.7,,Lesão Autoprovocada Intencionalmente Por Objeto Contundente - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X80.7,,Lesão Autoprovocada Intencionalmente Por Precipitação de um Lugar Elevado - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X81.7,,Lesão Autoprovocada Intencionalmente Por Precipitação ou Permanência Diante de um Objeto em Movimento - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X82.7,,Lesão Autoprovocada Intencionalmente Por Impacto de um Veículo a Motor - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X83.7,,Lesão Autoprovocada Intencionalmente Por Outros Meios Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X84.7,,Lesão Autoprovocada Intencionalmente Por Meios Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X85.7,,"Agressão Por Meio de Drogas, Medicamentos e Substâncias Biológicas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X86.7,,Agressão Por Meio de Substâncias Corrosivas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X87.7,,Agressão Por Pesticidas - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X88.7,,Agressão Por Meio de Gases e Vapores - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X89.7,,Agressão Por Meio de Outros Produtos Químicos e Substâncias Nocivas Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X90.7,,Agressão Por Meio de Produtos Químicos e Substâncias Nocivas Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X91.7,,"Agressão Por Meio de Enforcamento, Estrangulamento e Sufocação - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X92.7,,Agressão Por Meio de Afogamento e Submersão - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X93.7,,Agressão Por Meio de Disparo de Arma de Fogo de Mão - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X94.7,,"Agressão Por Meio de Disparo de Espingarda, Carabina ou Arma de Fogo de Maior Calibre - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X95.7,,Agressão Por Meio de Disparo de Outra Arma de Fogo ou de Arma Não Especificada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X96.7,,Agressão Por Meio de Material Explosivo - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X97.7,,"Agressão Por Meio de Fumaça, Fogo e Chamas - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X98.7,,"Agressão Por Meio de Vapor de Água, Gases ou Objetos Quentes - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,X99.7,,Agressão Por Meio de Objeto Cortante ou Penetrante - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y00.7,,Agressão Por Meio de um Objeto Contundente - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y01.7,,Agressão Por Meio de Projeção de um Lugar Elevado - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y02.7,,Agressão Por Meio de Projeção ou Colocação da Vítima Diante de um Objeto em Movimento - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y03.7,,Agressão Por Meio de Impacto de um Veículo a Motor - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y04.7,,Agressão Por Meio de Força Corporal - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y05.7,,Agressão Sexual Por Meio de Força Física - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y08.7,,Agressão Por Outros Meios Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y09.7,,Agressão Por Meios Não Especificados - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y10.7,,"Envenenamento (intoxicação) Por e Exposição a Analgésicos, Antipiréticos e Anti-reumáticos Não-opiáceos, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y11.7,,"Envenenamento (intoxicação) Por e Exposição a Anticonvulsivantes (antiepilépticos), Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificados em Outra Parte, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y12.7,,"Envenenamento (intoxicação) Por e Exposição a Narcóticos e a Psicodislépticos (alucinógenos) Não Classificados em Outra Parte, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y13.7,,"Envenenamento (intoxicação) Por e Exposição a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y14.7,,"Envenenamento (intoxicação) Por e Exposição a Outras Drogas, Medicamentos e Substâncias Biológicas e as Não Especificadas, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y15.7,,"Envenenamento (intoxicação) Por e Exposição ao Álcool, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y16.7,,"Envenenamento (intoxicação) Por e Exposição a Solventes Orgânicos e Hidrocarbonetos Halogenados e Seus Vapores, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y17.7,,"Envenenamento (intoxicação) Por e Exposição a Outros Gases e Vapores, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y18.7,,"Envenenamento (intoxicação) Por e Exposição a Pesticidas, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y19.7,,"Envenenamento (intoxicação) Por e Exposição a Outros Produtos Químicos e Substâncias Nocivas e Aos Não Especificados, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y20.7,,"Enforcamento, Estrangulamento e Sufocação, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y21.7,,"Afogamento e Submersão, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y22.7,,"Disparo de Pistola, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y23.7,,"Disparo de Fuzil, Carabina e Arma de Fogo de Maior Calibre, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y24.7,,"Disparo de Outra Arma de Fogo e de Arma de Fogo Não Especificada, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y25.7,,"Contato Com Material Explosivo, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y26.7,,"Exposição a Fumaça, Fogo e Chamas, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y27.7,,"Exposição a Vapor de Água, Gases ou Objetos Quentes, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y28.7,,"Contato Com Objeto Cortante ou Penetrante, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y29.7,,"Contato Com Objeto Contundente, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y30.7,,"Queda, Salto ou Empurrado de um Lugar Elevado, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y31.7,,"Queda, Permanência ou Corrida Diante de um Objeto em Movimento, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y32.7,,"Impacto de um Veículo a Motor, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y33.7,,"Outros Fatos ou Eventos Especificados, Intenção Não Determinada - Fazenda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y34.7,,Fatos ou Eventos Não Especificados e Intenção Não Determinada - Fazenda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y35.7,,"Intervenção Legal, Meio Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y36.7,,Operações de Guerra Envolvendo Armas Químicas e Outros Meios de Combate Não-convencionais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y40.7,,Efeitos Adversos de Antibióticos Antifúngicos Administrados Por Via Sistêmica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y42.7,,Efeitos Adversos de Andrógenos e Anabolizantes Congêneres,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y44.7,,Efeitos Adversos de Substitutos do Plasma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y46.7,,Efeitos Adversos de Drogas Antiparkinsonianas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y49.7,,Efeitos Adversos de Psicoestimulantes Que Podem Provocar Dependência,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y51.7,,"Efeitos Adversos de Antagonistas Beta-adrenorreceptores, Não Classificados em Outra Parte",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y52.7,,Efeitos Adversos de Vasodilatadores Periféricos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y53.7,,Efeitos Adversos de Eméticos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y54.7,,Efeitos Adversos de Medicamentos Que Atuam Sobre o Metabolismo de Cálcio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y56.7,,Efeitos Adversos de Drogas de Uso Dentário Aplicadas Topicamente,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y57.7,,"Efeitos Adversos de Vitaminas, Não Classificadas em Outra Parte",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y60.7,,"Corte, Punção, Perfuração ou Hemorragia Acidentais Durante a Administração de Enema",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y61.7,,Objeto Estranho Deixado Acidentalmente no Corpo Durante a Extração de um Cateter ou de Compressas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y84.7,,"Reação Anormal em Paciente ou Complicação Tardia, Causadas Por Amostra de Sangue, Sem Menção de Acidente Durante o Procedimento",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Y90.7,,Alcoolemia de 200-239 Mg/100ml,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z01.7,,Exame de Laboratório,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z02.7,,Obtenção de Atestado Médico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z08.7,,Exame de Seguimento Após Tratamento Misto Por Neoplasia Maligna,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z09.7,,Exame de Seguimento Após Tratamento Combinado Por Outras Afecções,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z13.7,,"Exame Especial de Rastreamento de Malformações Congênitas, Deformidades e Anomalias Cromossômicas",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z20.7,,"Contato Com e Exposição à Pediculose, Acaríase e Outras Infestações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z23.7,,Necessidade de Imunização Somente Contra a Coqueluche,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z35.7,,Supervisão de Gravidez de Alto Risco Devido a Problemas Sociais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z37.7,,"Outros Nascimentos Múltiplos, Todos Natimortos (feto-mortos)",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z38.7,,"Outros Nascimentos Múltiplos, Fora de Hospital",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z43.7,,Cuidados à Vagina Artificial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z46.7,,Colocação e Ajustamento de Aparelho Ortopédico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z50.7,,Terapia Ocupacional e Reabilitação Vocacional Não Classificada em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z52.7,,Doador de Coração,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z54.7,,Convalescença Após Tratamento Combinado,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z56.7,,Outros Problemas e os Não Especificados Relacionados Com o Emprego,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z57.7,,Exposição Ocupacional à Vibração,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z58.7,,Exposição à Fumaça de Tabaco,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z59.7,,Seguro Social e Medidas de Bem-estar Social Insuficientes,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Z61.7,,Experiência Pessoal Amedrontadora na Infância,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
