W24.7,"Contato Com Elevadores e Instrumentos de Transmissão, Não Classificados em Outra Parte - Fazenda"
W25.7,Contato Com Vidro Cortante - Fazenda
W26.7,"Contato Com Faca, Espada e Punhal - Fazenda"
W27.7,Contato Com Ferramentas Manuais Sem Motor - Fazenda
W28.7,Contato Com Segadeira Motorizada Para Cortar ou Aparar a Grama - Fazenda
W29.7,Contato Com Outros Utensílios Manuais e Aparelhos Domésticos Equipados Com Motor - Fazenda
W30.7,Contato Com Maquinaria Agrícola - Fazenda
W31.7,Contato Com Outras Máquinas e Com as Não Especificadas - Fazenda
W32.7,Projétil de Revólver - Fazenda
W33.7,"Rifle, Espingarda e Armas de Fogo de Maior Tamanho - Fazenda"
W34.7,Projéteis de Outras Armas de Fogo e Das Não Especificadas - Fazenda
W35.7,Explosão ou Ruptura de Caldeira - Fazenda
W36.7,Explosão ou Ruptura de Cilindro de Gás - Fazenda
W37.7,"Explosão ou Ruptura de Pneumático, Tubulação ou Mangueira, Pressurizados - Fazenda"
W38.7,Explosão ou Ruptura de Outros Aparelhos Pressurizados Especificados - Fazenda
W39.7,Queima de Fogos de Artifício - Fazenda
W40.7,Explosão de Outros Materiais - Fazenda
W41.7,Exposição a um Jato de Alta Pressão - Fazenda
W42.7,Exposição ao Ruído - Fazenda
W43.7,Exposição à Vibração - Fazenda
W44.7,Penetração de Corpo Estranho no ou Através de Olho ou Orifício Natural - Fazenda
W45.7,Penetração de Corpo ou Objeto Estranho Através da Pele - Fazenda
W46.7,Contato Com Agulha Hipodérmica - Fazenda
W49.7,Exposição a Outras Forças Mecânicas Inanimadas e às Não Especificadas - Fazenda
W50.7,"Golpe, Pancada, Pontapé, Mordedura ou Escoriação Infligidos Por Outra Pessoa - Fazenda"
W51.7,Colisão Entre Duas Pessoas - Fazenda
W52.7,"Esmagado, Empurrado ou Pisoteado Por Multidão ou Debandada em Massa de Pessoas - Fazenda"
W53.7,Mordedura de Rato - Fazenda
W54.7,Mordedura ou Golpe Provocado Por Cão - Fazenda
W55.7,Mordedura ou Golpe Provocado Por Outros Animais Mamíferos - Fazenda
W56.7,Contato Com Animais Marinhos - Fazenda
W57.7,"Mordeduras e Picadas de Inseto e de Outros Artrópodes, Não-venenosos - Fazenda"
W58.7,Mordedura ou Golpe Provocado Por Crocodilo ou Aligátor - Fazenda
W59.7,Mordedura ou Esmagamento Provocado Por Outros Répteis - Fazenda
W60.7,Contato Com Espinhos de Plantas ou Com Folhas Aguçadas - Fazenda
W64.7,Exposição a Outras Forças Mecânicas Animadas e às Não Especificadas - Fazenda
W65.7,Afogamento e Submersão Durante Banho em Banheira - Fazenda
W66.7,Afogamento e Submersão Consecutiva a Queda Dentro de Uma Banheira - Fazenda
W67.7,Afogamento e Submersão em Piscina - Fazenda
W68.7,Afogamento e Submersão Conseqüente a Queda Dentro de Uma Piscina - Fazenda
W69.7,Afogamento e Submersão em Águas Naturais - Fazenda
W70.7,Afogamento e Submersão Conseqüentes a Queda Dentro de Águas Naturais - Fazenda
W73.7,Outros Afogamentos e Submersão Especificados - Fazenda
W74.7,Afogamento e Submersão Não Especificados - Fazenda
W75.7,Sufocação e Estrangulamento Acidental na Cama - Fazenda
W76.7,Outro Enforcamento e Estrangulamento Acidental - Fazenda
W77.7,"Risco a Respiração Devido a Desmoronamento, Queda de Terra e de Outras Substâncias - Fazenda"
W78.7,Inalação do Conteúdo Gástrico - Fazenda
W79.7,Inalação e Ingestão de Alimentos Causando Obstrução do Trato Respiratório - Fazenda
W80.7,Inalação e Ingestão de Outros Objetos Causando Obstrução do Trato Respiratório - Fazenda
W81.7,Confinado ou Aprisionado em um Ambiente Pobre em Oxigênio - Fazenda
W83.7,Outros Riscos Especificados à Respiração - Fazenda
W84.7,Riscos Não Especificados à Respiração - Fazenda
W85.7,Exposição a Linhas de Transmissão de Corrente Elétrica - Fazenda
W86.7,Exposição a Outra Corrente Elétrica Especificada - Fazenda
W87.7,Exposição a Corrente Elétrica Não Especificada - Fazenda
W88.7,Exposição a Radiação Ionizante - Fazenda
W89.7,Exposição a Fontes Luminosas Artificiais Visíveis ou à Luz Ultravioleta - Fazenda
W90.7,Exposição a Outros Tipos de Radiação Não-ionizante - Fazenda
W91.7,Exposição a Tipo Não Especificado de Radiação - Fazenda
W92.7,Exposição a um Calor Excessivo de Origem Artificial - Fazenda
W93.7,Exposição a um Frio Excessivo de Origem Artificial - Fazenda
W94.7,"Exposição a Alta, Baixa e a Variações da Pressão Atmosférica - Fazenda"
W99.7,Exposição a Outros Fatores Ambientais Artificiais e Aos Não Especificados - Fazenda
X00.7,Exposição a Fogo Não-controlado em um Edifício ou Outro Tipo de Construção - Fazenda
X01.7,Exposição a Fogo Não-controlado Fora de um Edifício ou de Outro Tipo de Construção - Fazenda
X02.7,Exposição a Fogo Controlado em um Edifício ou Outro Tipo de Construção - Fazenda
X03.7,Exposição a Fogo Controlado Fora de um Edifício ou de Outro Tipo de Construção - Fazenda
X04.7,Exposição a Combustão de Substância Muito Inflamável - Fazenda
X05.7,Exposição a Combustão de Roupa de Dormir - Fazenda
X06.7,Exposição a Combustão de Outro Tipo de Roupa ou de Acessórios - Fazenda
X08.7,"Exposição a Outro Tipo Especificado de Fumaça, Fogo ou Chamas - Fazenda"
X09.7,"Exposição a Tipo Não Especificado de Fumaça, Fogo ou Chamas - Fazenda"
X10.7,"Contato Com Bebidas, Alimentos, Gordura e Óleo de Cozinha Quentes - Fazenda"
X11.7,Contato Com Água Corrente Quente de Torneira - Fazenda
X12.7,Contato Com Outros Líquidos Quentes - Fazenda
X13.7,Contato Com Vapor D'água e Com Vapores Quentes - Fazenda
X14.7,Contato Com ar e Gases Quentes - Fazenda
X15.7,Contato Com Aparelhos Domésticos Quentes - Fazenda
X16.7,"Contato Com Aquecedores, Radiadores e Tubulação - Fazenda"
X17.7,"Contato Com Motores, Máquinas e Ferramentas Quentes - Fazenda"
X18.7,Contato Com Outros Metais Quentes - Fazenda
X19.7,Contato Com Outras Fontes de Calor ou Com Substâncias Quentes Não Especificados - Fazenda
X20.7,Contato Com Serpentes e Lagartos Venenosos - Fazenda
X21.7,Contato Com Aranhas Venenosas - Fazenda
X22.7,Contato Com Escorpiões - Fazenda
X23.7,"Contato Com Abelhas, Vespas e Vespões - Fazenda"
X24.7,Contato Com Centopéias e Miriápodes Venenosas (tropicais) - Fazenda
X25.7,Contato Com Outros Artrópodes Venenosos - Fazenda
X26.7,Contato Com Animais e Plantas Marinhos Venenosos - Fazenda
X27.7,Contato Com Outros Animais Venenosos Especificados - Fazenda
X28.7,Contato Com Outras Plantas Venenosas Especificadas - Fazenda
X29.7,"Contato Com Animais ou Plantas Venenosos, Sem Especificação - Fazenda"
X30.7,Exposição a Calor Natural Excessivo - Fazenda
X31.7,Exposição a Frio Natural Excessivo - Fazenda
X32.7,Exposição à Luz Solar - Fazenda
X33.7,Vítima de Raio - Fazenda
X34.7,Vítima de Terremoto - Fazenda
X35.7,Vítima de Erupção Vulcânica - Fazenda
X36.7,"Vítima de Avalanche, Desabamento de Terra e Outros Movimentos da Superfície Terrestre - Fazenda"
X37.7,Vítima de Tempestade Cataclísmica - Fazenda
X38.7,Vítima de Inundação - Fazenda
X39.7,Exposição a Outras Forças da Natureza e às Não Especificadas - Fazenda
X40.7,"Envenenamento (intoxicação) Acidental Por e Exposição a Analgésicos, Antipiréticos e Anti-reumáticos, Não-opiáceos - Fazenda"
X41.7,"Envenenamento (intoxicação) Acidental Por e Exposição a Anticonvulsivantes (antiepilépticos), Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificadas em Outra Parte - Fazenda"
X42.7,Envenenamento (intoxicação) Acidental Por e Exposição a Narcóticos e Psicodislépticos (alucinógenos) Não Classificados em Outra Parte - Fazenda
X43.7,Envenenamento (intoxicação) Acidental Por e Exposição a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo - Fazenda
X44.7,"Envenenamento (intoxicação) Acidental Por e Exposição a Outras Drogas, Medicamentos e Substâncias Biológicas Não Especificadas - Fazenda"
X45.7,Envenenamento (intoxicação) Acidental Por e Exposição ao Álcool - Fazenda
X46.7,Envenenamento (intoxicação) Acidental Por e Exposição a Solventes Orgânicos e Hidrocarbonetos Halogenados e Seus Vapores - Fazenda
X47.7,Intoxicação Acidental Por e Exposição a Outros Gases e Vapores - Fazenda
X48.7,Envenenamento (intoxicação) Acidental Por e Exposição a Pesticidas - Fazenda
X49.7,Envenenamento (intoxicação) Acidental Por e Exposição a Outras Substâncias Químicas Nocivas e às Não Especificadas - Fazenda
X50.7,Excesso de Exercícios e Movimentos Vigorosos ou Repetitivos - Fazenda
X51.7,Viagem e Movimento - Fazenda
X52.7,Estadia Prolongada em Ambiente Agravitacional - Fazenda
X53.7,Falta de Alimento - Fazenda
X54.7,Falta de Água - Fazenda
X57.7,Privação Não Especificada - Fazenda
X58.7,Exposição a Outros Fatores Especificados - Fazenda
X60.7,"Auto-intoxicação Por e Exposição, Intencional, a Analgésicos, Antipiréticos e Anti-reumáticos, Não-opiáceos - Fazenda"
X61.7,"Auto-intoxicação Por e Exposição, Intencional, a Drogas Anticonvulsivantes (antiepilépticos) Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificados em Outra Parte - Fazenda"
X62.7,"Auto-intoxicação Por e Exposição, Intencional, a Narcóticos e Psicodislépticos (alucinógenos) Não Classificados em Outra Parte - Fazenda"
X63.7,"Auto-intoxicação Por e Exposição, Intencional, a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo - Fazenda"
X64.7,"Auto-intoxicação Por e Exposição, Intencional, a Outras Drogas, Medicamentos e Substâncias Biológicas e às Não Especificadas - Fazenda"
X65.7,Auto-intoxicação Voluntária Por Álcool - Fazenda
X66.7,"Auto-intoxicação Intencional Por Solventes Orgânicos, Hidrocarbonetos Halogenados e Seus Vapores - Fazenda"
X67.7,Auto-intoxicação Intencional Por Outros Gases e Vapores - Fazenda
X68.7,"Auto-intoxicação Por e Exposição, Intencional, a Pesticidas - Fazenda"
X69.7,"Auto-intoxicação Por e Exposição, Intencional, a Outros Produtos Químicos e Substâncias Nocivas Não Especificadas - Fazenda"
X70.7,"Lesão Autoprovocada Intencionalmente Por Enforcamento, Estrangulamento e Sufocação - Fazenda"
X71.7,Lesão Autoprovocada Intencionalmente Por Afogamento e Submersão - Fazenda
X72.7,Lesão Autoprovocada Intencionalmente Por Disparo de Arma de Fogo de Mão - Fazenda
X73.7,"Lesão Autoprovocada Intencionalmente Por Disparo de Espingarda, Carabina, ou Arma de Fogo de Maior Calibre - Fazenda"
X74.7,Lesão Autoprovocada Intencionalmente Por Disparo de Outra Arma de Fogo e de Arma de Fogo Não Especificada - Fazenda
X75.7,Lesão Autoprovocada Intencionalmente Por Dispositivos Explosivos - Fazenda
X76.7,"Lesão Autoprovocada Intencionalmente Pela Fumaça, Pelo Fogo e Por Chamas - Fazenda"
X77.7,"Lesão Autoprovocada Intencionalmente Por Vapor de Água, Gases ou Objetos Quentes - Fazenda"
X78.7,Lesão Autoprovocada Intencionalmente Por Objeto Cortante ou Penetrante - Fazenda
X79.7,Lesão Autoprovocada Intencionalmente Por Objeto Contundente - Fazenda
X80.7,Lesão Autoprovocada Intencionalmente Por Precipitação de um Lugar Elevado - Fazenda
X81.7,Lesão Autoprovocada Intencionalmente Por Precipitação ou Permanência Diante de um Objeto em Movimento - Fazenda
X82.7,Lesão Autoprovocada Intencionalmente Por Impacto de um Veículo a Motor - Fazenda
X83.7,Lesão Autoprovocada Intencionalmente Por Outros Meios Especificados - Fazenda
X84.7,Lesão Autoprovocada Intencionalmente Por Meios Não Especificados - Fazenda
X85.7,"Agressão Por Meio de Drogas, Medicamentos e Substâncias Biológicas - Fazenda"
X86.7,Agressão Por Meio de Substâncias Corrosivas - Fazenda
X87.7,Agressão Por Pesticidas - Fazenda
X88.7,Agressão Por Meio de Gases e Vapores - Fazenda
X89.7,Agressão Por Meio de Outros Produtos Químicos e Substâncias Nocivas Especificados - Fazenda
X90.7,Agressão Por Meio de Produtos Químicos e Substâncias Nocivas Não Especificados - Fazenda
X91.7,"Agressão Por Meio de Enforcamento, Estrangulamento e Sufocação - Fazenda"
X92.7,Agressão Por Meio de Afogamento e Submersão - Fazenda
X93.7,Agressão Por Meio de Disparo de Arma de Fogo de Mão - Fazenda
X94.7,"Agressão Por Meio de Disparo de Espingarda, Carabina ou Arma de Fogo de Maior Calibre - Fazenda"
X95.7,Agressão Por Meio de Disparo de Outra Arma de Fogo ou de Arma Não Especificada - Fazenda
X96.7,Agressão Por Meio de Material Explosivo - Fazenda
X97.7,"Agressão Por Meio de Fumaça, Fogo e Chamas - Fazenda"
X98.7,"Agressão Por Meio de Vapor de Água, Gases ou Objetos Quentes - Fazenda"
X99.7,Agressão Por Meio de Objeto Cortante ou Penetrante - Fazenda
Y00.7,Agressão Por Meio de um Objeto Contundente - Fazenda
Y01.7,Agressão Por Meio de Projeção de um Lugar Elevado - Fazenda
Y02.7,Agressão Por Meio de Projeção ou Colocação da Vítima Diante de um Objeto em Movimento - Fazenda
Y03.7,Agressão Por Meio de Impacto de um Veículo a Motor - Fazenda
Y04.7,Agressão Por Meio de Força Corporal - Fazenda
Y05.7,Agressão Sexual Por Meio de Força Física - Fazenda
Y08.7,Agressão Por Outros Meios Especificados - Fazenda
Y09.7,Agressão Por Meios Não Especificados - Fazenda
Y10.7,"Envenenamento (intoxicação) Por e Exposição a Analgésicos, Antipiréticos e Anti-reumáticos Não-opiáceos, Intenção Não Determinada - Fazenda"
Y11.7,"Envenenamento (intoxicação) Por e Exposição a Anticonvulsivantes (antiepilépticos), Sedativos, Hipnóticos, Antiparkinsonianos e Psicotrópicos Não Classificados em Outra Parte, Intenção Não Determinada - Fazenda"
Y12.7,"Envenenamento (intoxicação) Por e Exposição a Narcóticos e a Psicodislépticos (alucinógenos) Não Classificados em Outra Parte, Intenção Não Determinada - Fazenda"
Y13.7,"Envenenamento (intoxicação) Por e Exposição a Outras Substâncias Farmacológicas de Ação Sobre o Sistema Nervoso Autônomo, Intenção Não Determinada - Fazenda"
Y14.7,"Envenenamento (intoxicação) Por e Exposição a Outras Drogas, Medicamentos e Substâncias Biológicas e as Não Especificadas, Intenção Não Determinada - Fazenda"
Y15.7,"Envenenamento (intoxicação) Por e Exposição ao Álcool, Intenção Não Determinada - Fazenda"
Y16.7,"Envenenamento (intoxicação) Por e Exposição a Solventes Orgânicos e Hidrocarbonetos Halogenados e Seus Vapores, Intenção Não Determinada - Fazenda"
Y17.7,"Envenenamento (intoxicação) Por e Exposição a Outros Gases e Vapores, Intenção Não Determinada - Fazenda"
Y18.7,"Envenenamento (intoxicação) Por e Exposição a Pesticidas, Intenção Não Determinada - Fazenda"
Y19.7,"Envenenamento (intoxicação) Por e Exposição a Outros Produtos Químicos e Substâncias Nocivas e Aos Não Especificados, Intenção Não Determinada - Fazenda"
Y20.7,"Enforcamento, Estrangulamento e Sufocação, Intenção Não Determinada - Fazenda"
Y21.7,"Afogamento e Submersão, Intenção Não Determinada - Fazenda"
Y22.7,"Disparo de Pistola, Intenção Não Determinada - Fazenda"
Y23.7,"Disparo de Fuzil, Carabina e Arma de Fogo de Maior Calibre, Intenção Não Determinada - Fazenda"
Y24.7,"Disparo de Outra Arma de Fogo e de Arma de Fogo Não Especificada, Intenção Não Determinada - Fazenda"
Y25.7,"Contato Com Material Explosivo, Intenção Não Determinada - Fazenda"
Y26.7,"Exposição a Fumaça, Fogo e Chamas, Intenção Não Determinada - Fazenda"
Y27.7,"Exposição a Vapor de Água, Gases ou Objetos Quentes, Intenção Não Determinada - Fazenda"
Y28.7,"Contato Com Objeto Cortante ou Penetrante, Intenção Não Determinada - Fazenda"
Y29.7,"Contato Com Objeto Contundente, Intenção Não Determinada - Fazenda"
Y30.7,"Queda, Salto ou Empurrado de um Lugar Elevado, Intenção Não Determinada - Fazenda"
Y31.7,"Queda, Permanência ou Corrida Diante de um Objeto em Movimento, Intenção Não Determinada - Fazenda"
Y32.7,"Impacto de um Veículo a Motor, Intenção Não Determinada - Fazenda"
Y33.7,"Outros Fatos ou Eventos Especificados, Intenção Não Determinada - Fazenda"
Y34.7,Fatos ou Eventos Não Especificados e Intenção Não Determinada - Fazenda
Y35.7,"Intervenção Legal, Meio Não Especificado"
Y36.7,Operações de Guerra Envolvendo Armas Químicas e Outros Meios de Combate Não-convencionais
Y40.7,Efeitos Adversos de Antibióticos Antifúngicos Administrados Por Via Sistêmica
Y42.7,Efeitos Adversos de Andrógenos e Anabolizantes Congêneres
Y44.7,Efeitos Adversos de Substitutos do Plasma
Y46.7,Efeitos Adversos de Drogas Antiparkinsonianas
Y49.7,Efeitos Adversos de Psicoestimulantes Que Podem Provocar Dependência
Y51.7,"Efeitos Adversos de Antagonistas Beta-adrenorreceptores, Não Classificados em Outra Parte"
Y52.7,Efeitos Adversos de Vasodilatadores Periféricos
Y53.7,Efeitos Adversos de Eméticos
Y54.7,Efeitos Adversos de Medicamentos Que Atuam Sobre o Metabolismo de Cálcio
Y56.7,Efeitos Adversos de Drogas de Uso Dentário Aplicadas Topicamente
Y57.7,"Efeitos Adversos de Vitaminas, Não Classificadas em Outra Parte"
Y60.7,"Corte, Punção, Perfuração ou Hemorragia Acidentais Durante a Administração de Enema"
Y61.7,Objeto Estranho Deixado Acidentalmente no Corpo Durante a Extração de um Cateter ou de Compressas
Y84.7,"Reação Anormal em Paciente ou Complicação Tardia, Causadas Por Amostra de Sangue, Sem Menção de Acidente Durante o Procedimento"
Y90.7,Alcoolemia de 200-239 Mg/100ml
Z01.7,Exame de Laboratório
Z02.7,Obtenção de Atestado Médico
Z08.7,Exame de Seguimento Após Tratamento Misto Por Neoplasia Maligna
Z09.7,Exame de Seguimento Após Tratamento Combinado Por Outras Afecções
Z13.7,"Exame Especial de Rastreamento de Malformações Congênitas, Deformidades e Anomalias Cromossômicas"
Z20.7,"Contato Com e Exposição à Pediculose, Acaríase e Outras Infestações"
Z23.7,Necessidade de Imunização Somente Contra a Coqueluche
Z35.7,Supervisão de Gravidez de Alto Risco Devido a Problemas Sociais
Z37.7,"Outros Nascimentos Múltiplos, Todos Natimortos (feto-mortos)"
Z38.7,"Outros Nascimentos Múltiplos, Fora de Hospital"
Z43.7,Cuidados à Vagina Artificial
Z46.7,Colocação e Ajustamento de Aparelho Ortopédico
Z50.7,Terapia Ocupacional e Reabilitação Vocacional Não Classificada em Outra Parte
Z52.7,Doador de Coração
Z54.7,Convalescença Após Tratamento Combinado
Z56.7,Outros Problemas e os Não Especificados Relacionados Com o Emprego
Z57.7,Exposição Ocupacional à Vibração
Z58.7,Exposição à Fumaça de Tabaco
Z59.7,Seguro Social e Medidas de Bem-estar Social Insuficientes
Z61.7,Experiência Pessoal Amedrontadora na Infância
Z63.7,Outros Acontecimentos Difíceis Com Incidência na Família ou no Lar
Z71.7,Aconselhamento a Propósito do Vírus da Imunodeficiência Humana (HIV)
Z80.7,"História Familiar de Outras Neoplasias Malignas Dos Tecidos Linfático, Hematopoético e Correlacionados"
Z82.7,História Familiar de Malformações e Deformações Congênitas e Anomalias Cromossômicas
Z83.7,História Familiar Das Doenças do Aparelho Digestivo
Z85.7,"História Pessoal de Outras Neoplasias Malignas do Tecido Linfático, Hematopoético e Tecidos Correlatos"
Z86.7,História Pessoal de Doenças do Aparelho Circulatório
Z87.7,História Pessoal de Malformações e Deformidades Congênitas e Anomalias Cromossômicas
Z88.7,História Pessoal de Alergia a Soro e à Vacina
Z89.7,"Ausência Adquirida de Ambos Membros Inferiores (qualquer Nível, Exceto Somente Artelhos)"
Z90.7,Ausência Adquirida de Órgão(s) Genital(is)
Z94.7,Córnea Transplantada
Z96.7,Presença de Outros Implantes de Osso e Tendão
A02.8,Outras Infecções Especificadas Por Salmonela
A03.8,Outras Shigueloses
A04.8,Outras Infecções Bacterianas Intestinais Especificadas
A05.8,Outras Intoxicações Alimentares Bacterianas Especificadas
A06.8,Infecção Amebiana de Outras Localizações
A07.8,Outras Doenças Intestinais Especificadas Por Protozoários
A15.8,"Outras Formas de Tuberculose Das Vias Respiratórias, Com Confirmação Bacteriológica e Histológica"
A16.8,"Outras Formas de Tuberculose Das Vias Respiratórias, Sem Menção de Confirmação Bacteriológica ou Histológica"
A17.8,Outras Tuberculoses do Sistema Nervoso
A18.8,Tuberculose de Outros Órgãos Especificados
A19.8,Outras Tuberculoses Miliares
A20.8,Outras Formas de Peste
A21.8,Outras Formas de Tularemia
A22.8,Outras Formas de Carbúnculo
A23.8,Outras Bruceloses
A26.8,Outras Formas de Erisipelóide
A27.8,Outras Formas de Leptospirose
A28.8,Outras Doenças Bacterianas Zoonóticas Especificadas Não Classificadas em Outra Parte
A30.8,Outras Formas de Hanseníase (lepra)
A31.8,Outras Infecções Micobacterianas
A32.8,Outras Formas de Listeriose
A36.8,Outras Formas de Difteria
A37.8,Coqueluche Por Outras Espécies da Bordetella
A39.8,Outras Infecções Por Meningococos
A40.8,Outras Septicemias Estreptocócicas
A41.8,Outras Septicemias Especificadas
A42.8,Outras Formas de Actinomicose
A43.8,Outras Formas de Nocardiose
A44.8,Outras Formas de Bartonelose
A48.8,Outras Doenças Bacterianas Especificadas
A49.8,Outras Infecções Bacterianas de Localização Não Especificada
A52.8,Sífilis Tardia Latente
A54.8,Outras Infecções Gonocócicas
A56.8,"Infecção Por Clamídias Transmitida Por Via Sexual, de Outras Localizações"
A59.8,Outras Localizações de Tricomoníase
A63.8,Outras Doenças Especificadas de Transmissão Predominantemente Sexual
A66.8,Bouba Latente
A69.8,Outras Infecções Especificadas Por Espiroquetas
A74.8,Outras Doenças Causadas Por Clamídias
A77.8,Outras Febres Maculosas
A79.8,Outros Tipos de Rickettsioses Especificadas
A81.8,Outras Infecções Por Vírus Atípicos do Sistema Nervoso Central
A83.8,Outras Encefalites Por Vírus Transmitidas Por Mosquitos
A84.8,Outras Encefalites Por Vírus Transmitidas Por Carrapatos
A85.8,Outras Encefalites Virais Especificadas
A87.8,Outras Meningites Virais
A88.8,Outras Infecções Virais Especificadas do Sistema Nervoso Central
A92.8,Outras Febres Virais Especificadas Transmitidas Por Mosquitos
A93.8,Outras Febres Virais Especificadas Transmitidas Por Artrópodes
A96.8,Outras Febres Hemorrágicas Por Arenavírus
A98.8,Outras Febres Hemorrágicas Especificadas Por Vírus
B00.8,Outras Formas de Infecção Devida ao Vírus do Herpes
B01.8,Varicela Com Outras Complicações
B02.8,Herpes Zoster Com Outras Complicações
B05.8,Sarampo Com Outras Complicações
B06.8,Rubéola Com Outras Complicações
B08.8,Outras Infecções Virais Especificadas Caracterizadas Por Lesões de Pele e Das Membranas Mucosas
B17.8,Outras Hepatites Virais Agudas Especificadas
B18.8,Outras Hepatites Crônicas Virais
B20.8,Doença Pelo HIV Resultando em Outras Doenças Infecciosas e Parasitárias
B21.8,Doença Pelo HIV Resultando em Outras Neoplasias Malignas
B23.8,Doença Pelo HIV Resultando em Outra Afecções Especificadas
B25.8,Outras Doenças Por Citomegalovírus
B26.8,Caxumba (parotidite Epidêmica) Com Outras Complicações
B27.8,Outras Mononucleoses Infecciosas
B30.8,Outras Conjuntivites Virais
B33.8,Outras Doenças Especificadas Por Vírus
B34.8,Outras Infecções Por Vírus de Localização Não Especificada
B35.8,Outras Dermatofitoses
B36.8,Outras Micoses Superficiais Especificadas
B37.8,Candidíase de Outras Localizações
B38.8,Outras Formas de Coccidioidomicose
B40.8,Outras Formas de Blastomicose
B41.8,Outras Formas de Paracoccidioidomicose
B42.8,Outras Formas de Esporotricose
B43.8,Outras Formas de Cromomicose
B44.8,Outras Formas de Aspergilose
B45.8,Outras Formas de Criptococose
B46.8,Outras Zigomicoses
B48.8,Outras Micoses Especificadas
B50.8,Outras Formas Graves e Complicadas de Malária Por Plasmodium Falciparum
B51.8,Malária Por Plasmodium Vivax Com Outras Complicações
B52.8,Malária Por Plasmodium Malariae Com Outras Complicações
B53.8,"Outras Formas de Malárias Com Confirmação Parasitológica, Não Classificadas em Outra Parte"
B58.8,Toxoplasmose Com Comprometimento de Outros Órgãos
B60.8,Outras Doenças Especificadas Devidas a Protozoários
B65.8,Outras Esquistossomoses
B66.8,Outras Infestações Por Trematódeos Especificados
B67.8,"Infestação Hepática Não Especificada, Por Echinococcus"
B69.8,Cisticercose de Outras Localizações
B71.8,Outras Infestações Especificadas Por Cestóides
B74.8,Outras Filarioses
B76.8,Outras Ancilostomíases
B77.8,Ascaridíase Com Outras Complicações
B81.8,Outras Helmintíases Intestinais Especificadas
B83.8,Outras Helmintíases Especificadas
B87.8,Miíase de Outras Localizações
B88.8,Outras Infestações Especificadas
B90.8,Seqüelas de Tuberculose de Outros Órgãos
B94.8,Seqüelas de Outras Doenças Infecciosas e Parasitárias Especificadas
B95.8,"Estafilococo Não Especificado, Como Causa de Doenças Classificadas em Outros Capítulos"
B96.8,"Outros Agentes Bacterianos Especificados, Como Causa de Doenças Classificadas em Outros Capítulos"
B97.8,"Outros Agentes Virais, Como Causa de Doenças Classificadas em Outros Capítulos"
C00.8,Neoplasia Maligna do Lábio Com Lesão Invasiva
C02.8,Neoplasia Maligna da Língua Com Lesão Invasiva
C04.8,Neoplasia Maligna do Assoalho da Boca Com Lesão Invasiva
C05.8,Neoplasia Maligna do Palato Com Lesão Invasiva
C06.8,Neoplasia Maligna de Outras Partes e de Partes Não Especificadas da Boca Com Lesão Invasiva
C08.8,Neoplasia Maligna Das Glândulas Salivares Maiores Com Lesão Invasiva
C09.8,Neoplasia Maligna da Amígdala Com Lesão Invasiva
C10.8,Neoplasia Maligna da Orofaringe Com Lesão Invasiva
C11.8,Neoplasia Maligna da Nasofaringe Com Lesão Invasiva
C13.8,Neoplasia Maligna da Hipofaringe Com Lesão Invasiva
C14.8,"Neoplasia Maligna do Lábio, Cavidade Oral e Faringe Com Lesão Invasiva"
C15.8,Neoplasia Maligna do Esôfago Com Lesão Invasiva
C16.8,Neoplasia Maligna do Estômago Com Lesão Invasiva
C17.8,Neoplasia Maligna do Intestino Delgado Com Lesão Invasiva
C18.8,Neoplasia Maligna do Cólon Com Lesão Invasiva
C21.8,"Neoplasia Maligna do Reto, Ânus e do Canal Anal Com Lesão Invasiva"
C24.8,Neoplasia Maligna Das Vias Biliares Com Lesão Invasiva
C25.8,Neoplasia Maligna do Pâncreas Com Lesão Invasiva
C26.8,Neoplasia Maligna do Aparelho Digestivo Com Lesão Invasiva
C31.8,Neoplasia Maligna Dos Seios da Face Com Lesão Invasiva
C32.8,Neoplasia Maligna da Laringe Com Lesão Invasiva
C34.8,Neoplasia Maligna Dos Brônquios e Dos Pulmões Com Lesão Invasiva
C38.8,"Neoplasia Maligna do Coração, Mediastino e Pleura Com Lesão Invasiva"
C39.8,Neoplasia Maligna do Aparelho Respiratório e Dos Órgãos Intratorácicos Com Lesão Invasiva
C40.8,Neoplasia Maligna Dos Ossos e Cartilagens Articulares Dos Membros Com Lesão Invasiva
C41.8,Neoplasia Maligna Dos Ossos e Das Cartilagens Articulares Com Lesão Invasiva
C43.8,Melanoma Maligno Invasivo da Pele
C44.8,Neoplasia Maligna da Pele Com Lesão Invasiva
C46.8,Sarcoma de Kaposi de Múltiplos Órgãos
C47.8,Neoplasia Maligna Dos Nervos Periféricos e do Sistema Nervoso Autônomo Com Lesão Invasiva
C48.8,Neoplasia Maligna Dos Tecidos Moles do Retroperitônio e do Peritônio Com Lesão Invasiva
C49.8,Neoplasia Maligna do Tecido Conjuntivo e Dos Tecidos Moles Com Lesão Invasiva
C50.8,Neoplasia Maligna da Mama Com Lesão Invasiva
C51.8,Neoplasia Maligna da Vulva Com Lesão Invasiva
C53.8,Neoplasia Maligna do Colo do Útero Com Lesão Invasiva
